"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-100206",0.796413653728166,0.583422398105087,1.89307754488705,0.647490131910571,3.61529235266772,0.674646474834108,0.795668322974771,1.1981374193,0.357588431471661,0.356164383561644,0.224770642201835,0.110678965626823
"sub-100307",0.862244191719832,0.592154006902447,2.09987403103227,0.619656587220842,4.15409643219083,0.634589885584348,0.764482812062385,1.4519289622,0.337927706473116,0.438356164383562,0.174311926605505,0.102436795441997
"sub-100408",0.930599429694398,0.536536038208435,2.31752942350699,0.617097286526155,4.7457448795829,0.639302604212378,0.737290031313303,1.3914337308,0.32514817063538,0.424657534246575,0.142201834862385,0.0934532273468191
"sub-100610",0.862244191719832,0.592154006902447,2.09987403103227,0.619656587220842,4.15409643219083,0.634589885584348,0.764482812062385,1.4519289622,0.337927706473116,0.438356164383562,0.174311926605505,0.102436795441997
"sub-101107",1.0825251217773,0.566931231023278,2.67155367862634,0.553826957407632,5.15764696441253,0.554954585896344,0.757672390019725,1.2254760601,0.360582777074959,0.401826484018265,0.165137614678899,0.0895352284197537
"sub-101309",0.742239720741005,0.604540186788465,1.83250207023637,0.676768831525156,3.55643297569309,0.701126192807853,0.795227631819266,1.3735981358,0.371646985316174,0.383561643835616,0.178899082568807,0.112367325702157
"sub-101410",1.00043763882741,0.557286149364407,2.43459398320323,0.584910665729331,4.75973944421529,0.598935842072795,0.744963857010092,1.2263325785,0.380005260966502,0.438356164383562,0.178899082568807,0.0942041242822449
"sub-101915",1.05621084201392,0.564673745142355,2.41822507281503,0.570453173004448,4.51549613486623,0.601520100194003,0.733313798049541,1.2394979659,0.310570416284692,0.388127853881279,0.215596330275229,0.0935585269636873
"sub-102109",0.70644758146583,0.628718768158048,1.66627417485097,0.656942870851595,3.21009616146864,0.686408095622893,0.869707154559633,1.349207168,0.390552308796663,0.365296803652968,0.165137614678899,0.123705869653943
"sub-102311",1.11241784000745,0.511454448588173,2.51747935195914,0.541145685997171,4.82887486141513,0.578962070825861,0.790464776302294,1.3733710137,0.364034950860635,0.342465753424658,0.211009174311927,0.0915958404247519
"sub-102513",0.879747419456331,0.582187808586341,2.15359194354514,0.635944756733435,4.46321676963259,0.643270797594439,0.722374100433945,1.2396808991,0.286739938074602,0.397260273972603,0.178899082568807,0.0966471729847768
"sub-102614",1.05165689642278,0.547443032835417,2.60280944639459,0.562702645240162,5.29531947998909,0.584937495520768,0.757037713097706,1.3165110277,0.282304921225678,0.4337899543379,0.146788990825688,0.0890982408229273
