"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-553344",0.874919378410505,0.493029509588847,1.68127063860571,0.514548782309876,2.80255077324993,0.53879538687736,0.905378721951256,1.3278340399,0.568645324502491,0.4,0.190954773869347,0.131986067987582
"sub-555651",0.877917079549164,0.496899107548026,1.70430840022782,0.508946888534306,2.90204253510309,0.54539525507568,0.928889267426633,1.400885678,0.574137395885036,0.405,0.195979899497487,0.129923971877561
"sub-557857",0.766668441310169,0.613674524816979,1.5940855169044,0.557642328864062,2.78781692903805,0.569449049161375,0.997562488907538,1.6352149941,0.632260307923549,0.385,0.201005025125628,0.141540043947757
"sub-559053",0.793331687976255,0.516551542818901,1.560827039653,0.547663677763916,2.65724109570911,0.566140113138981,0.934554267625126,1.1432861107,0.59110276260401,0.375,0.236180904522613,0.139019521475077
"sub-561242",0.896819370520253,0.498573669947226,1.75664077483766,0.513492446457073,2.91257320529451,0.537090091617181,0.861938453654774,1.1659567154,0.544992454795599,0.485,0.175879396984925,0.127355547438127
"sub-561444",0.819564201616606,0.505956728710677,1.59799220161155,0.523080584749903,2.65147448649024,0.552367228277717,0.957468984680402,1.3787660505,0.556644295645717,0.405,0.226130653266332,0.139103722529413
"sub-562446",0.867309124697946,0.548158282466849,1.71873508852261,0.534493386961909,2.83858729467849,0.561229864434373,0.867450167011558,1.2669588572,0.559070801332402,0.41,0.175879396984925,0.130185255877707
"sub-565452",0.90132198687275,0.49272480583887,1.72419332073676,0.511891427718041,2.8648525944794,0.539019979088366,0.842830085436181,1.2694428309,0.583543556514706,0.445,0.185929648241206,0.128769243438252
"sub-566454",0.589218519072583,0.634881309057386,1.25657443426158,0.643817121816508,2.11194590919724,0.669512331808647,0.96509451370402,1.3856497695,0.600922106781087,0.43,0.150753768844221,0.163801314058071
"sub-567052",1.04897507596802,0.45586044499976,1.97430269279546,0.466519564763826,3.2318462307089,0.503123781440611,0.777195722126633,0.9595642922,0.501228978123444,0.435,0.170854271356784,0.114765556239309
"sub-567961",0.922054845694832,0.464512231954092,1.71353395320204,0.502127253648765,2.84633981419878,0.539923499880469,0.881068788734171,1.0773894947,0.558357978634615,0.445,0.160804020100503,0.127939769193157
"sub-568963",0.653142870565995,0.544365037941141,1.25822511438847,0.646577990367919,2.14918733315501,0.662080618547978,0.96677669861206,1.5098180396,0.522881748297707,0.46,0.160804020100503,0.159704467247343
"sub-570243",0.672348795399476,0.566845563283676,1.43929732952223,0.572141198211922,2.5313518078498,0.584943578359652,1.02707030074523,1.339733847,0.603389370946279,0.415,0.185929648241206,0.148996935014504
"sub-571144",0.873709485299009,0.517785273932767,1.7472584717886,0.519622444800238,2.98089519622845,0.539397260893148,0.887406399166834,1.0855891023,0.560555161542026,0.415,0.185929648241206,0.127467667156749
"sub-571548",1.02215190568103,0.472961058045555,1.96280668474152,0.480964731272362,3.26008349648082,0.519208792449103,0.812102111547739,1.163771643,0.480186725426522,0.47,0.130653266331658,0.115573780156855
"sub-572045",0.788078693029853,0.54210676562946,1.57600644059419,0.548979463668907,2.70702512339489,0.564483765049252,0.930611945621608,1.6138524054,0.534922586912455,0.44,0.155778894472362,0.137600182552054
"sub-573249",0.826519155271637,0.506331756192597,1.59822645829677,0.535804234942943,2.66114221092016,0.569249031472219,0.8958570873201,1.3151927245,0.527871552122912,0.465,0.170854271356784,0.135806506108096
"sub-573451",0.670381926219018,0.581298951129025,1.42716301992844,0.589723441480708,2.46035216999027,0.608522153673584,1.05131361705276,1.6124145636,0.628478531236765,0.41,0.201005025125628,0.15125309140864
"sub-579665",0.88111002720852,0.507164567954842,1.69041940747928,0.52328403488813,2.90601862684756,0.55146920458239,0.882783532685427,1.1671610797,0.584152901221402,0.465,0.201005025125628,0.128431590019189
"sub-579867",0.881141833703597,0.500519035318543,1.74939025855074,0.516763049476509,3.01572621729338,0.5397654532546,0.907691653621105,1.5108703377,0.586326102517891,0.35,0.21608040201005,0.126377336411681
"sub-580044",0.594279582481086,0.635560123329908,1.26105951093541,0.613155717971827,2.19800493830007,0.615007253140216,1.07901989016734,1.5285391716,0.715602860519576,0.46,0.226130653266332,0.167848128943687
"sub-580347",0.695545944720405,0.548454049427624,1.31188081862994,0.602360409652076,2.16668051160135,0.634568259937614,0.973410423269347,1.4970751785,0.4945684829379,0.415,0.21105527638191,0.158524838875676
"sub-580650",0.991952270312497,0.478248132415409,1.91340016493914,0.47658188982422,3.23321569672081,0.509823720691426,0.82087930109598,1.1232454983,0.525750607176639,0.42,0.180904522613065,0.118039154515585
"sub-580751",0.690098542040639,0.611128387383385,1.49995243848287,0.591816781951947,2.6841429300396,0.592330252424564,1.01376897098543,1.410537728,0.600735317788545,0.42,0.246231155778894,0.144456889258368
"sub-581349",0.935120213526864,0.502341597796143,1.7639137383372,0.528587039060619,2.95552046484206,0.568934320887446,0.815427756544724,1.0068028071,0.594570553171546,0.46,0.180904522613065,0.122490929349023
"sub-581450",0.800583688129954,0.582466143977192,1.69186784362168,0.550101768222872,2.99726728855049,0.552568249228512,0.96385799699397,1.3949914162,0.620586203015039,0.395,0.201005025125628,0.131946787607012
"sub-583858",0.991428817249748,0.492593930635838,1.84088029862593,0.508125445908617,3.01241936908484,0.541330215857376,0.78510676519598,1.3310710893,0.536010972759816,0.46,0.180904522613065,0.120949464789804
"sub-585862",0.955413804665068,0.489021239954076,1.8269579687155,0.497294527823251,3.04820609085966,0.530967469370511,0.840068869463317,1.2346437675,0.524450170173559,0.435,0.180904522613065,0.121931339129329
"sub-586460",0.786399466163446,0.543820171490833,1.58244583384973,0.532336819261781,2.64813802138741,0.560772320153254,0.936902513616583,1.3957591754,0.520628102089526,0.4,0.231155778894472,0.140120825963872
"sub-587664",0.820319639546654,0.56768175836354,1.69139193131416,0.538680480094834,2.85322107090659,0.567581307871174,0.938720240817588,1.3771924198,0.486936392432595,0.47,0.185929648241206,0.132942261248425
"sub-588565",0.904216066569312,0.525571043692164,1.79221848019924,0.504372519887913,3.00121772617838,0.536688372303532,0.863865573692462,1.0177807805,0.56405142424173,0.435,0.155778894472362,0.125685275406414
"sub-592455",1.08820276622989,0.492922488735151,2.04775460160634,0.473804199550271,3.32627936901471,0.504986153478499,0.726882157710553,0.9579491591,0.548737604389232,0.485,0.14572864321608,0.112261234343026
"sub-594156",0.927691474707425,0.517857990976015,1.81141782585227,0.505005263661594,3.04272171863455,0.534120806291386,0.849266763705025,1.1156375338,0.502028776711159,0.435,0.195979899497487,0.123213278477324
"sub-597869",0.754440268231268,0.570137942189052,1.5875088035144,0.554756554307116,2.71555414944873,0.569603486825347,0.963070746070854,1.2158507474,0.510307255422731,0.405,0.195979899497487,0.139821597002733
"sub-598568",0.707567383890189,0.61728927616254,1.50022726517028,0.580890289975958,2.56958086326136,0.585590106943579,0.999839139189447,1.5128726209,0.632029594674374,0.4,0.155778894472362,0.14819556834116
"sub-599065",0.745997108314057,0.530076475288209,1.44578220325422,0.546849321788614,2.35988236791858,0.587804163002052,0.991998220990452,1.3661652001,0.623442428829731,0.41,0.241206030150754,0.151062493650213
"sub-599469",0.901050691340376,0.50152968989014,1.70517851402319,0.516342417344719,2.83604040946167,0.542683885200881,0.882676042029648,1.2310243268,0.610679090389021,0.435,0.206030150753769,0.129905468474606
"sub-599671",0.763425711084915,0.584770276027536,1.59872791158613,0.580619877142562,2.75614752263526,0.583177790109133,0.910774958463317,1.2444813319,0.609220204618815,0.45,0.21105527638191,0.136673287663641
"sub-601127",0.647553864736855,0.573239633452455,1.32296199542912,0.610398391179224,2.19163555908481,0.645455394521421,0.94474578650603,1.2696398705,0.618502950663722,0.43,0.206030150753769,0.158050602685809
"sub-604537",0.775623631895412,0.561402305159166,1.61026957639739,0.553104575163399,2.76593762936231,0.569072896743463,0.931121668378392,1.1173973094,0.62422577938573,0.39,0.160804020100503,0.137172178755477
"sub-611938",0.794510876507027,0.528931665942708,1.57491134285415,0.535787345964639,2.62873594552772,0.560647297004571,0.953747150243719,1.3924006583,0.624076921930549,0.43,0.21105527638191,0.141026731999277
"sub-613538",0.855464293557638,0.482222060641315,1.56788516767585,0.510842661346928,2.50098645163642,0.544052255850647,0.932136890131156,1.3161619131,0.645990371212268,0.445,0.180904522613065,0.142706990608883
"sub-614439",0.939318817460437,0.499116217410517,1.85043945219142,0.49428433219614,3.15144701758957,0.516632262289481,0.901582080296482,1.1009405661,0.644013709786747,0.38,0.185929648241206,0.122276738823556
"sub-615744",0.770780741474779,0.518033081221806,1.49796762043187,0.55281474268816,2.47823175548495,0.593785251084969,0.921118511246231,1.1543991088,0.540965059045623,0.425,0.190954773869347,0.143945299751631
"sub-616645",0.674666956788406,0.573974898818527,1.37576747211049,0.610007512622954,2.36672444922686,0.626845037657229,0.988659654805528,1.3699518244,0.614235227952179,0.445,0.150753768844221,0.152969679156003
"sub-617748",0.816072019825719,0.510406800803899,1.63564288158688,0.51980880595643,2.79031796632721,0.541108788078634,0.937295691059799,1.5077051088,0.564291476312371,0.43,0.190954773869347,0.136506207698106
"sub-618952",0.709242658195788,0.542329020332717,1.44099698217383,0.55896027709302,2.5301883596753,0.574618460011487,1.03890259684322,1.2591531672,0.612460647200689,0.39,0.201005025125628,0.149143571952364
"sub-620434",0.846751772937504,0.548674667587636,1.63456420013372,0.543917417846948,2.65018612647075,0.565247907654364,0.887943212705528,1.1881016663,0.636617656377011,0.42,0.201005025125628,0.137534513653806
"sub-622236",0.822046340374513,0.528281750266809,1.64863069594087,0.531913189717306,2.80731642270563,0.556596084291318,0.934715715820603,1.5453528049,0.552733012266361,0.415,0.165829145728643,0.134274122664688
"sub-623844",0.812345465528123,0.535561182280829,1.61871077904129,0.546285962103867,2.84872168393588,0.569495483350584,0.932799428078392,1.4175821431,0.56899749453202,0.43,0.221105527638191,0.133812849181902
"sub-626648",0.668884695935465,0.601515737727304,1.37933938838474,0.596524268586026,2.4153993676631,0.599331848552339,0.99773185631206,1.3912973093,0.613125512063833,0.445,0.195979899497487,0.154710556292239
"sub-627549",0.898215812113379,0.509319088385547,1.69587362384052,0.52978838243779,2.80016395323281,0.558967912894294,0.845830871086935,1.1162357422,0.475969972030221,0.455,0.190954773869347,0.129293453826747
