"","GLOB_EFF0.1","CLUSTERING0.1","GLOB_EFF0.2","CLUSTERING0.2","GLOB_EFF0.3","CLUSTERING0.3","PH_BS","PH_BD","PH_CS","MST_LEAF","MST_DIAM","RAW_FC"
"sub-113215",1.00507523895413,0.506125918887833,2.01935214211166,0.530008834163623,3.4760648993852,0.555452333554523,0.779287985143119,1.3246382158,0.422846451953974,0.420091324200913,0.174311926605505,0.110076570388065
"sub-113316",0.751481211463815,0.551885759341189,1.51378070715954,0.598170916358791,2.55015334629154,0.627074355024278,0.873421245040367,1.339787748,0.474812624081739,0.429223744292237,0.165137614678899,0.139685472944535
"sub-113417",0.992037361449529,0.555557460230389,2.06577472805048,0.513331231085654,3.55615118034518,0.52663761070002,0.811763801716972,1.3755133833,0.462816811331659,0.452054794520548,0.169724770642202,0.111354114544014
"sub-113619",0.969498494049397,0.522404871695589,1.94332402233813,0.511807411637497,3.3540210576654,0.539594067201862,0.830279129133027,1.4119822951,0.503832018722183,0.429223744292237,0.169724770642202,0.116255120967783
"sub-113821",1.13615073480863,0.491663277755185,2.29589697662434,0.503775218553035,3.99457692487039,0.524569846059166,0.721786124357339,1.0917687598,0.422309462281534,0.424657534246575,0.13302752293578,0.0988657304330011
"sub-113922",0.964251560185137,0.541250126224377,1.97419220619895,0.5392708144386,3.43892979418799,0.555485629474344,0.824121393107339,1.2728038605,0.471131610745522,0.452054794520548,0.165137614678899,0.114519756079279
"sub-114116",0.950584503538715,0.521527213647441,1.91404500747131,0.532068117488748,3.29666189858485,0.554164658514636,0.817995306927064,1.1092205375,0.497438321676077,0.438356164383562,0.188073394495413,0.116427855247466
"sub-114217",1.10285634467161,0.475987304230189,2.13515733468253,0.493833569514402,3.59086548502469,0.530494865807236,0.759759351237615,1.2656115728,0.458314025476434,0.401826484018265,0.169724770642202,0.106974485815482
"sub-114318",1.03910754999205,0.490064029868974,2.02646629168868,0.520969640559555,3.46646584117687,0.556613073041414,0.832110464606422,1.2497914949,0.4906202208005,0.397260273972603,0.188073394495413,0.110755928261571
"sub-114419",1.04059070638121,0.486149940826373,2.01833582911292,0.506739245538907,3.38841730950145,0.542384704106383,0.78096632191422,1.0146191087,0.47658764780655,0.429223744292237,0.146788990825688,0.111553234827484
"sub-114621",0.948002360670564,0.503172524926982,1.88085050615962,0.531316379446998,3.14617258624734,0.560089263263767,0.800236608630734,1.256269088,0.460008302150622,0.4337899543379,0.155963302752294,0.118094200675436
"sub-114823",0.884879441721721,0.540842419013256,1.6849758037248,0.584962794814938,2.82910624883323,0.612537572433454,0.812570741543119,1.3775190066,0.52577568192506,0.442922374429224,0.197247706422018,0.127648335563335
"sub-115017",1.14148035639856,0.498499966291377,2.27547288330243,0.496118297703954,3.93964817974621,0.516275032282305,0.749714878769266,1.2190947916,0.474830504134547,0.415525114155251,0.155963302752294,0.100600516499349
"sub-115219",0.700543972778437,0.601527928529682,1.46169806036335,0.641934663889663,2.50732588686479,0.652987337364082,0.868087126624771,1.3667534903,0.471515482635557,0.424657534246575,0.215596330275229,0.142736788674989
"sub-115320",0.90586237676026,0.52918692372171,1.80844593504493,0.557364718991573,3.0854909082543,0.572769136637362,0.795813392583945,1.3040058601,0.508291102203894,0.45662100456621,0.160550458715596,0.120953806142049
"sub-115724",0.94134231610389,0.516398410667385,1.89100718845872,0.538816123093229,3.21838526365066,0.572642578370893,0.826820292181651,1.3462486697,0.5057208790132,0.442922374429224,0.155963302752294,0.118013462111231
"sub-115825",0.776007828821504,0.571892756841486,1.63857568934274,0.569440244748404,2.73461820415472,0.598269519886381,0.914321052934862,1.4995186592,0.530478017835992,0.424657534246575,0.192660550458716,0.135985439570278
"sub-116221",0.956438249380705,0.525139865155645,2.0485695552849,0.512713008626938,3.58691178697284,0.53000683879792,0.835229734330275,1.315468778,0.435031531883329,0.392694063926941,0.174311926605505,0.112665016090098
